product_id,product_name,category,sub_category,price_per_unit,cost_per_unit
TEC-PH-10004297,"Motorola Speaker Phone, Full Size",Technology,Phones,131.07,60.99954525022564
OFF-EN-10004677,"Jiffy Manila Envelope, Set of 50",Office Supplies,Envelopes,26.01,1.2564636245950231
TEC-CO-10004234,"Canon Fax Machine, Laser",Technology,Copiers,212.26,47.68999630933631
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,13.94,5.627358620873832
TEC-CO-10004929,"Canon Personal Copier, Color",Technology,Copiers,144.18,2.977562900575501
OFF-AR-10004881,"Stanley Sketch Pad, Blue",Office Supplies,Art,44.43,0.5848807793396279
OFF-ST-10003858,"Fellowes File Cart, Single Width",Office Supplies,Storage,91.56,58.23419312604485
TEC-CO-10003931,"Hewlett Fax Machine, High-Speed",Technology,Copiers,212.08,19.86857499603673
FUR-CH-10003026,"Novimex Bag Chairs, Adjustable",Furniture,Chairs,48.45,3.514687294848651
OFF-EN-10004849,"Cameo Mailers, Security-Tint",Office Supplies,Envelopes,40.56,14.441392081100064
TEC-PH-10001824,"Samsung Speaker Phone, Cordless",Technology,Phones,126.09,64.99063958417425
OFF-AP-10002264,"KitchenAid Blender, White",Office Supplies,Appliances,99.6,18.457840979603223
TEC-AC-10001246,"Enermax Numeric Keypad, Erganomic",Technology,Accessories,39.22,4.850025804518101
FUR-TA-10004730,"Barricks Training Table, Adjustable Height",Furniture,Tables,320.49,23.18098636377423
OFF-AP-10004711,"Breville Refrigerator, Silver",Office Supplies,Appliances,520.08,253.39705864151026
OFF-EN-10003069,"Ames Mailers, Set of 50",Office Supplies,Envelopes,35.85,8.136689025401504
OFF-AP-10004785,"Cuisinart Microwave, Silver",Office Supplies,Appliances,279.21,61.42205400613045
FUR-TA-10001633,"Bevis Wood Table, with Bottom Storage",Furniture,Tables,533.61,95.68583842638876
FUR-IKE-10001312,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,411.75,42.34132215638487
FUR-CH-10001332,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,313.12,51.22487887682111
TEC-CO-10001596,"Brother Wireless Fax, Color",Technology,Copiers,380.25,17.438123896825616
FUR-CH-10004993,"Hon Swivel Stool, Black",Furniture,Chairs,107.48,6.098671277816348
OFF-ST-10004646,"Fellowes Lockers, Blue",Office Supplies,Storage,138.22,5.403330994038844
OFF-AVE-10001750,"Avery 3-Hole Punch, Clear",Office Supplies,Binders,27.33,9.411391978231284
TEC-AC-10003753,"SanDisk Router, Programmable",Technology,Accessories,257.85,8.696518568716003
FUR-FU-10002803,"Deflect-O Stacking Tray, Erganomic",Furniture,Furnishings,23.91,6.257754232821786
OFF-PA-10000776,"Xerox Cards & Envelopes, Premium",Office Supplies,Paper,44.97,12.120027587679614
FUR-ADV-10000847,"Advantus Stacking Tray, Black",Furniture,Furnishings,26.43,11.001072011945901
TEC-CO-10002040,"Hewlett Fax and Copier, High-Speed",Technology,Copiers,191.07,63.98432213986027
TEC-ENE-10003873,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,57.33,21.534322456774987
OFF-ST-10000922,"Eldon File Cart, Blue",Office Supplies,Storage,126.96,7.646605716429538
FUR-DAN-10001340,"Dania Corner Shelving, Mobile",Furniture,Bookcases,124.59,75.04121173368394
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,60.89,14.764667420324326
OFF-SU-10004361,"Kleencut Trimmer, High Speed",Office Supplies,Supplies,27.62,12.191846195849694
FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,76.98,0.17583733013846117
FUR-BO-10000502,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases,292.34,148.13014102660696
OFF-AP-10004527,"Hamilton Beach Toaster, White",Office Supplies,Appliances,37.1,14.111098767340579
FUR-BO-10001621,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,121.05,4.521005387805033
TEC-EPS-10000689,"Epson Card Printer, Wireless",Technology,Machines,169.95,145.625204396145
TEC-PH-10002570,"Samsung Headset, Full Size",Technology,Phones,74.49,68.21248039636968
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,12.53,4.527299233055954
FUR-HAR-10002178,"Harbour Creations Rocking Chair, Set of Two",Furniture,Chairs,149.34,88.38787123125714
TEC-MA-10004236,"StarTech Inkjet, Durable",Technology,Machines,200.12,10.682282720822435
FUR-BO-10003706,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,148.17,33.32549326568776
TEC-HEW-10003829,"Hewlett Wireless Fax, High-Speed",Technology,Copiers,378.39,35.31476761649429
TEC-CO-10001894,"Sharp Copy Machine, High-Speed",Technology,Copiers,239.4,5.9302051103852556
OFF-AR-10000727,"Stanley Canvas, Easy-Erase",Office Supplies,Art,49.74,4.902274617747529
OFF-HAM-10003663,"Hamilton Beach Stove, Black",Office Supplies,Appliances,541.77,83.77663723296861
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,30.98,15.399807998940885
TEC-AC-10001341,"Enermax Memory Card, USB",Technology,Accessories,76.4,29.265092071297488
OFF-AP-10002226,"Hoover Blender, Black",Office Supplies,Appliances,96.6,1.939225209012343
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,680.9,219.60640941973298
OFF-PA-10004600,"Xerox Cards & Envelopes, Premium",Office Supplies,Paper,29.98,0.05142936789410334
OFF-SU-10002715,"Elite Trimmer, High Speed",Office Supplies,Supplies,41.67,2.274739521617024
TEC-PH-10002597,"Apple Signal Booster, with Caller ID",Technology,Phones,136.65,6.064627519626931
TEC-MA-10003975,"Epson Phone, Wireless",Technology,Machines,80.97,12.237408741023478
OFF-FEL-10004224,"Fellowes Trays, Wire Frame",Office Supplies,Storage,56.46,6.213223943015476
TEC-MA-10002864,"Okidata Calculator, White",Technology,Machines,50.7,30.853852278992132
OFF-STA-10004484,"Stanley Pens, Water Color",Office Supplies,Art,13.23,5.273552888054279
FUR-BO-10002008,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,81.98,78.65977327675883
TEC-MA-10004533,"Konica Receipt Printer, Durable",Technology,Machines,122.37,17.631270641100215
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,43.98,18.323447155089948
OFF-ST-10002161,"Tenex Trays, Single Width",Office Supplies,Storage,54.24,16.03928177374728
FUR-CH-10000027,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,459,44.01053595537024
OFF-EN-10003636,"Jiffy Peel and Seal, Security-Tint",Office Supplies,Envelopes,14.94,9.698577119740683
TEC-BRO-10003380,"Brother Copy Machine, Color",Technology,Copiers,260.49,133.04830926733436
OFF-BRE-10003295,"Breville Microwave, Red",Office Supplies,Appliances,301.71,50.106800252329954
FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,180.98,0.3368734546884776
TEC-CO-10000663,"HP Fax Machine, High-Speed",Technology,Copiers,298.14,151.30961216798127
FUR-TA-10000403,"Barricks Computer Table, Fully Assembled",Furniture,Tables,477.84,352.98374045380336
OFF-ST-10000648,"Eldon File Cart, Industrial",Office Supplies,Storage,127.89,8.263013305311883
FUR-CH-10000825,"SAFCO Chairmat, Red",Furniture,Chairs,59.82,41.19825484037058
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,8.39,3.6302309787361318
OFF-ST-10002900,"Smead Lockers, Wire Frame",Office Supplies,Storage,197.49,9.626354834609534
OFF-AR-10001208,"Binney & Smith Canvas, Water Color",Office Supplies,Art,54.54,39.80794026436537
FUR-CH-10002890,"Office Star Chairmat, Adjustable",Furniture,Chairs,68.31,11.51331400407708
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,279.48,23.351746961339455
OFF-ST-10003409,"Tenex File Cart, Single Width",Office Supplies,Storage,89.74,7.850043531724868
FUR-BO-10001749,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,412.68,34.97226910389021
TEC-PH-10000286,"Motorola Signal Booster, with Caller ID",Technology,Phones,95.42,4.437003102349587
FUR-CH-10001658,"SAFCO Chairmat, Adjustable",Furniture,Chairs,41.54,27.506517669957358
OFF-AP-10004305,"Breville Blender, Silver",Office Supplies,Appliances,60.16,7.3834965796414345
OFF-AR-10002145,"Binney & Smith Sketch Pad, Fluorescent",Office Supplies,Art,47.58,15.379165693001767
TEC-AC-10003063,"Memorex Memory Card, Programmable",Technology,Accessories,103.77,47.18207826687955
FUR-NOV-10004925,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,457.95,133.18147618468515
OFF-ST-10003528,"Fellowes Folders, Wire Frame",Office Supplies,Storage,25.47,25.727325308528506
FUR-CH-10001972,"Hon Chairmat, Adjustable",Furniture,Chairs,38.68,27.337347109358003
TEC-PH-10000486,Plantronics HL10 Handset Lifter,Technology,Phones,115.99,40.81172599573445
TEC-AC-10003734,"Memorex Numeric Keypad, Erganomic",Technology,Accessories,46.71,7.221732641088972
FUR-BO-10002084,"Dania Library with Doors, Metal",Furniture,Bookcases,241.24,22.746639397069494
FUR-BUS-10002989,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,412.68,2.8741110302641655
OFF-ST-10004549,"Smead File Cart, Blue",Office Supplies,Storage,84.98,0.8984828017680576
TEC-AC-10002017,"Belkin Memory Card, Erganomic",Technology,Accessories,112.62,4.631441976442611
FUR-CH-10001832,"Novimex Rocking Chair, Red",Furniture,Chairs,131.43,16.79949353360752
FUR-BO-10001834,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,144.96,0.06915145850758478
TEC-AC-10002664,"SanDisk Keyboard, Programmable",Technology,Accessories,55.32,1.4377545612933669
OFF-PA-10003139,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper,16.62,3.0394857823321306
FUR-HON-10001847,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,454.71,241.5954787705295
FUR-CH-10001588,"Hon Executive Leather Armchair, Red",Furniture,Chairs,306.26,49.4376769836687
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,33.28,4.999122310470174
OFF-ST-10003952,"Rogers Trays, Single Width",Office Supplies,Storage,41.14,19.941045861323097
FUR-CH-10004047,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,137.4,12.984315006241179
FUR-ELD-10003131,"Eldon Frame, Durable",Furniture,Furnishings,113.28,10.145784749671643
TEC-AC-10004054,"Memorex Memory Card, Erganomic",Technology,Accessories,100.08,31.183214499713355
TEC-MA-10000172,"StarTech Inkjet, Wireless",Technology,Machines,301.77,128.4535010450725
OFF-AP-10003511,"Cuisinart Microwave, Black",Office Supplies,Appliances,277.89,72.06698439915385
OFF-AP-10002344,"Hoover Microwave, Silver",Office Supplies,Appliances,206.26,222.67856390853447
FUR-CH-10000932,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,317.24,56.74800457160789
TEC-AC-10000861,"SanDisk Router, Erganomic",Technology,Accessories,254.16,48.55267087199609
FUR-BEV-10000326,"Bevis Wood Table, Rectangular",Furniture,Tables,531.18,95.07109017332117
TEC-MA-10003801,"StarTech Card Printer, Red",Technology,Machines,160.65,33.48308323141709
FUR-BO-10000268,"Bush Library with Doors, Pine",Furniture,Bookcases,365.67,119.63039511655928
OFF-BI-10003159,"Avery Binding Machine, Durable",Office Supplies,Binders,50.34,3.01371335390952
TEC-AC-10001491,"Enermax Flash Drive, Bluetooth",Technology,Accessories,27.68,9.03071883149788
FUR-BO-10001385,"Sauder Corner Shelving, Metal",Furniture,Bookcases,146.76,11.20454771789507
TEC-BRO-10001568,"Brother Wireless Fax, Digital",Technology,Copiers,378.45,8.017687170890083
TEC-NOK-10001219,"Nokia Signal Booster, Cordless",Technology,Phones,139.35,25.609258383349776
FUR-HON-10004987,"Hon Training Table, Adjustable Height",Furniture,Tables,334.89,4.92040289533381
OFF-XER-10003203,"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper,26.25,14.495349001206218
TEC-MA-10001777,"Okidata Printer, Red",Technology,Machines,265.65,46.653795332201334
OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,121.58,7.475511027228689
TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,649,106.78874970478682
FUR-BO-10004547,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,122.97,8.730629670119908
FUR-BO-10002866,"Safco Classic Bookcase, Pine",Furniture,Bookcases,439.5,134.35447391228072
TEC-CO-10002617,"Brother Fax Machine, High-Speed",Technology,Copiers,211.16,27.387597169366114
TEC-PH-10000289,"Samsung Audio Dock, Full Size",Technology,Phones,112.08,24.248758757344167
TEC-PH-10000412,"Cisco Office Telephone, Full Size",Technology,Phones,81.75,20.63529168571317
FUR-BO-10001580,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,122.94,9.462677707532823
FUR-LES-10003082,"Lesro Coffee Table, Rectangular",Furniture,Tables,249.57,237.14998832244274
TEC-CO-10001703,"Brother Fax and Copier, High-Speed",Technology,Copiers,189.69,6.248727775128061
FUR-CH-10004194,"Novimex Bag Chairs, Red",Furniture,Chairs,45.96,1.1296459141308999
OFF-AP-10004821,"Hamilton Beach Stove, Black",Office Supplies,Appliances,361.18,150.29550213571557
OFF-ST-10000130,"Eldon Trays, Wire Frame",Office Supplies,Storage,47.04,5.57327509105971
FUR-BO-10000883,"Dania Corner Shelving, Mobile",Furniture,Bookcases,124.59,8.010152238025482
FUR-TA-10001786,"Chromcraft Computer Table, with Bottom Storage",Furniture,Tables,443.43,276.2458602117952
FUR-CH-10003948,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,182.37,67.78992826182196
FUR-CH-10001897,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,303.14,39.22270193932259
OFF-EN-10002855,"Kraft Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,32.88,6.130563765811051
TEC-PH-10002428,"Apple Headset, VoIP",Technology,Phones,73.35,12.906753096169595
FUR-TA-10003405,"Lesro Computer Table, Adjustable Height",Furniture,Tables,425.91,452.1874558411071
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,280.98,35.318143063062216
FUR-TA-10004745,"Chromcraft Conference Table, Rectangular",Furniture,Tables,870.24,913.324536375162
FUR-FU-10002829,"Deflect-O Clock, Black",Furniture,Furnishings,50.31,11.641059353351924
FUR-TA-10003583,"Lesro Computer Table, with Bottom Storage",Furniture,Tables,430.53,268.24301787745765
OFF-AP-10004994,"Hamilton Beach Refrigerator, Red",Office Supplies,Appliances,333.42,168.55391786249166
TEC-CO-10001629,"Sharp Copy Machine, Color",Technology,Copiers,240.84,87.98394914244004
OFF-STA-10002791,"Stanley Sketch Pad, Water Color",Office Supplies,Art,47.61,9.03896312676789
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,18.69,12.152823524923145
FUR-CH-10001695,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs,74.25,9.643582873121186
FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,350.99,109.90088894676518
OFF-AP-10000663,"Hoover Stove, Red",Office Supplies,Appliances,378.98,221.74203397257148
TEC-PH-10003177,"Samsung Speaker Phone, with Caller ID",Technology,Phones,82.16,1.9187377504003984
FUR-BO-10004434,"Ikea Library with Doors, Traditional",Furniture,Bookcases,363.39,232.137591363199
OFF-BI-10001858,"Ibico Binding Machine, Durable",Office Supplies,Binders,52.92,18.837265223911604
FUR-FU-10003662,"Tenex Door Stop, Erganomic",Furniture,Furnishings,42.51,44.84324483508131
FUR-DAN-10003065,"Dania Library with Doors, Traditional",Furniture,Bookcases,362.4,58.84679473152408
FUR-IKE-10000521,"Ikea Classic Bookcase, Mobile",Furniture,Bookcases,414.27,15.915196584953938
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,170.98,11.907509897963235
FUR-BO-10004709,"Bush Classic Bookcase, Pine",Furniture,Bookcases,414.03,96.54612216769422
OFF-JIF-10002836,"Jiffy Interoffice Envelope, Set of 50",Office Supplies,Envelopes,46.44,32.49484817639974
OFF-PA-10004187,"Xerox Message Books, Multicolor",Office Supplies,Paper,21.78,3.346178685822205
TEC-MA-10001308,"Okidata Printer, Durable",Technology,Machines,268.62,102.4518251237268
OFF-EN-10002449,"Ames Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,47.52,10.821454057236593
TEC-PH-10002042,"Cisco Audio Dock, Full Size",Technology,Phones,183.36,7.745055325991749
FUR-BO-10002309,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,94.3,52.48968453457337
TEC-AC-10003463,"Enermax Numeric Keypad, USB",Technology,Accessories,55.14,25.787508975530827
FUR-BO-10003559,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,149.34,15.86223420441407
OFF-AR-10001269,"BIC Markers, Water Color",Office Supplies,Art,29.61,2.046028465173
FUR-BO-10002324,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,99.56,15.907311166824996
FUR-CH-10002373,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,143.16,38.3172607087467
OFF-FA-10001596,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,18.66,15.343095596008899
FUR-FU-10002170,"Deflect-O Frame, Duo Pack",Furniture,Furnishings,73.4,2.5582185619408135
TEC-MA-10004985,"StarTech Card Printer, Durable",Technology,Machines,109.08,64.20735043685458
OFF-JIF-10003976,"Jiffy Mailers, with clear poly window",Office Supplies,Envelopes,40.71,9.422065726885897
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,647.89,118.0057584329616
TEC-AC-10003970,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,36.9,6.746807883772682
TEC-EPS-10002523,"Epson Card Printer, White",Technology,Machines,168.36,68.52071316375317
OFF-ST-10004577,"Tenex Shelving, Wire Frame",Office Supplies,Storage,53.73,28.67505524987475
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,1637.53,512.1219629971921
FUR-CH-10002085,"Novimex Steel Folding Chair, Red",Furniture,Chairs,82.23,21.834812853119516
OFF-AR-10000184,"Boston Pencil Sharpener, Water Color",Office Supplies,Art,32.13,2.0785233737950333
OFF-PA-10003892,Xerox 1943,Office Supplies,Paper,48.91,21.82011398514774
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,65.99,2.171078184509649
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,30.98,0.5440598044884131
FUR-CHR-10000888,"Chromcraft Computer Table, Fully Assembled",Furniture,Tables,444.9,26.669086504289062
TEC-CO-10002872,"Canon Ink, Color",Technology,Copiers,148.59,69.99793651399922
FUR-BO-10002003,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,435.45,252.1608950747139
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,41.95,24.194595998180855
TEC-MOT-10002260,"Motorola Office Telephone, Cordless",Technology,Phones,74.61,99.83753383814485
FUR-BUS-10001187,"Bush Classic Bookcase, Metal",Furniture,Bookcases,412.14,9.867786924242125
TEC-CO-10004042,"Brother Wireless Fax, Laser",Technology,Copiers,378.81,17.561106030217854
FUR-CH-10001322,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,476.1,31.22485224014702
FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,150.98,27.21334698319335
OFF-AP-10003500,"KitchenAid Microwave, White",Office Supplies,Appliances,308.46,31.40952174734072
OFF-EN-10004885,"Jiffy Interoffice Envelope, Recycled",Office Supplies,Envelopes,45.24,29.9564514566337
FUR-BO-10004529,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,168.03,6.929382268683119
